SSC_NAME16	IndigenousStatus	persons
Toombon	Both Aboriginal & Torres Strait Islander	0
Toombon	Non-indigenous	0
Toombon	Torres Strait Islander	0
Toongabbie (Vic.)	Aboriginal	4
Toongabbie (Vic.)	Both Aboriginal & Torres Strait Islander	0
Toongabbie (Vic.)	Non-indigenous	985
Toongabbie (Vic.)	Torres Strait Islander	0
Toora (Vic.)	Aboriginal	17
Toora (Vic.)	Both Aboriginal & Torres Strait Islander	0
Toora (Vic.)	Non-indigenous	664
Toora (Vic.)	Torres Strait Islander	0
Toora North	Aboriginal	0
Toora North	Both Aboriginal & Torres Strait Islander	0
Toora North	Non-indigenous	103
Toora North	Torres Strait Islander	0
Tooradin	Aboriginal	11
Tooradin	Both Aboriginal & Torres Strait Islander	0
Tooradin	Non-indigenous	1557
Tooradin	Torres Strait Islander	0
Toorak	Aboriginal	28
Toorak	Both Aboriginal & Torres Strait Islander	0
Toorak	Non-indigenous	12877
Toorak	Torres Strait Islander	4
Toorloo Arm	Aboriginal	33
Toorloo Arm	Both Aboriginal & Torres Strait Islander	0
Toorloo Arm	Non-indigenous	329
Toorloo Arm	Torres Strait Islander	0
Toorongo	Aboriginal	0
Toorongo	Both Aboriginal & Torres Strait Islander	0
Toorongo	Non-indigenous	0
Toorongo	Torres Strait Islander	0
Tootgarook	Aboriginal	51
Tootgarook	Both Aboriginal & Torres Strait Islander	0
Tootgarook	Non-indigenous	2818
Tootgarook	Torres Strait Islander	0
Torquay (Vic.)	Aboriginal	100
Torquay (Vic.)	Both Aboriginal & Torres Strait Islander	3
Torquay (Vic.)	Non-indigenous	13152
Torquay (Vic.)	Torres Strait Islander	3
Torrita	Aboriginal	0
Torrita	Both Aboriginal & Torres Strait Islander	0
Torrita	Non-indigenous	32
Torrita	Torres Strait Islander	0
Torrumbarry	Aboriginal	0
Torrumbarry	Both Aboriginal & Torres Strait Islander	0
Torrumbarry	Non-indigenous	279
Torrumbarry	Torres Strait Islander	0
Torwood	Aboriginal	0
Torwood	Both Aboriginal & Torres Strait Islander	0
Torwood	Non-indigenous	50
Torwood	Torres Strait Islander	0
Tostaree	Aboriginal	0
Tostaree	Both Aboriginal & Torres Strait Islander	0
Tostaree	Non-indigenous	25
Tostaree	Torres Strait Islander	0
Tottenham (Vic.)	Aboriginal	0
Tottenham (Vic.)	Both Aboriginal & Torres Strait Islander	0
Tottenham (Vic.)	Non-indigenous	3
Tottenham (Vic.)	Torres Strait Islander	0
Tottington	Aboriginal	0
Tottington	Both Aboriginal & Torres Strait Islander	0
Tottington	Non-indigenous	6
Tottington	Torres Strait Islander	0
Tourello	Aboriginal	0
Tourello	Both Aboriginal & Torres Strait Islander	0
Tourello	Non-indigenous	39
Tourello	Torres Strait Islander	0
Towan	Aboriginal	0
Towan	Both Aboriginal & Torres Strait Islander	0
Towan	Non-indigenous	11
Towan	Torres Strait Islander	0
Towaninny	Aboriginal	0
Towaninny	Both Aboriginal & Torres Strait Islander	0
Towaninny	Non-indigenous	11
Towaninny	Torres Strait Islander	0
Towaninny South	Aboriginal	0
Towaninny South	Both Aboriginal & Torres Strait Islander	0
Towaninny South	Non-indigenous	0
Towaninny South	Torres Strait Islander	0
Tower Hill	Aboriginal	0
Tower Hill	Both Aboriginal & Torres Strait Islander	0
Tower Hill	Non-indigenous	81
Tower Hill	Torres Strait Islander	0
Towong	Aboriginal	0
Towong	Both Aboriginal & Torres Strait Islander	0
Towong	Non-indigenous	132
Towong	Torres Strait Islander	0
Towong Upper	Aboriginal	0
Towong Upper	Both Aboriginal & Torres Strait Islander	0
Towong Upper	Non-indigenous	34
Towong Upper	Torres Strait Islander	0
Trafalgar (Vic.)	Aboriginal	21
Trafalgar (Vic.)	Both Aboriginal & Torres Strait Islander	3
Trafalgar (Vic.)	Non-indigenous	3888
Trafalgar (Vic.)	Torres Strait Islander	0
Trafalgar East	Aboriginal	4
Trafalgar East	Both Aboriginal & Torres Strait Islander	0
Trafalgar East	Non-indigenous	422
Trafalgar East	Torres Strait Islander	0
Trafalgar South	Aboriginal	0
Trafalgar South	Both Aboriginal & Torres Strait Islander	0
Trafalgar South	Non-indigenous	276
Trafalgar South	Torres Strait Islander	0
Tragowel	Aboriginal	4
Tragowel	Both Aboriginal & Torres Strait Islander	0
Tragowel	Non-indigenous	100
Tragowel	Torres Strait Islander	0
Traralgon	Aboriginal	280
Traralgon	Both Aboriginal & Torres Strait Islander	18
Traralgon	Non-indigenous	24620
Traralgon	Torres Strait Islander	15
Traralgon East	Aboriginal	9
Traralgon East	Both Aboriginal & Torres Strait Islander	0
Traralgon East	Non-indigenous	1714
Traralgon East	Torres Strait Islander	3
Traralgon South	Aboriginal	3
Traralgon South	Both Aboriginal & Torres Strait Islander	0
Traralgon South	Non-indigenous	559
Traralgon South	Torres Strait Islander	0
Travancore	Aboriginal	18
Travancore	Both Aboriginal & Torres Strait Islander	0
Travancore	Non-indigenous	2462
Travancore	Torres Strait Islander	0
Trawalla	Aboriginal	8
Trawalla	Both Aboriginal & Torres Strait Islander	0
Trawalla	Non-indigenous	133
Trawalla	Torres Strait Islander	0
Trawool	Aboriginal	0
Trawool	Both Aboriginal & Torres Strait Islander	0
Trawool	Non-indigenous	108
Trawool	Torres Strait Islander	0
Traynors Lagoon	Aboriginal	0
Traynors Lagoon	Both Aboriginal & Torres Strait Islander	0
Traynors Lagoon	Non-indigenous	29
Traynors Lagoon	Torres Strait Islander	0
Tremont	Aboriginal	0
Tremont	Both Aboriginal & Torres Strait Islander	0
Tremont	Non-indigenous	77
Tremont	Torres Strait Islander	0
Trentham	Aboriginal	3
Trentham	Both Aboriginal & Torres Strait Islander	3
Trentham	Non-indigenous	1174
Trentham	Torres Strait Islander	0
Trentham East	Aboriginal	0
Trentham East	Both Aboriginal & Torres Strait Islander	0
Trentham East	Non-indigenous	153
Trentham East	Torres Strait Islander	0
Tresco	Aboriginal	0
Tresco	Both Aboriginal & Torres Strait Islander	0
Tresco	Non-indigenous	209
Tresco	Torres Strait Islander	0
Tresco West	Aboriginal	0
Tresco West	Both Aboriginal & Torres Strait Islander	0
Tresco West	Non-indigenous	149
Tresco West	Torres Strait Islander	3
Trida	Aboriginal	0
Trida	Both Aboriginal & Torres Strait Islander	0
Trida	Non-indigenous	62
Trida	Torres Strait Islander	0
Truganina	Aboriginal	177
Truganina	Both Aboriginal & Torres Strait Islander	4
Truganina	Non-indigenous	20506
Truganina	Torres Strait Islander	0
Tubbut	Aboriginal	0
Tubbut	Both Aboriginal & Torres Strait Islander	0
Tubbut	Non-indigenous	11
Tubbut	Torres Strait Islander	0
Tuerong	Aboriginal	0
Tuerong	Both Aboriginal & Torres Strait Islander	0
Tuerong	Non-indigenous	354
Tuerong	Torres Strait Islander	0
Tulkara	Aboriginal	0
Tulkara	Both Aboriginal & Torres Strait Islander	0
Tulkara	Non-indigenous	3
Tulkara	Torres Strait Islander	0
Tullamarine	Aboriginal	33
Tullamarine	Both Aboriginal & Torres Strait Islander	0
Tullamarine	Non-indigenous	6572
Tullamarine	Torres Strait Islander	0
Tungamah	Aboriginal	11
Tungamah	Both Aboriginal & Torres Strait Islander	0
Tungamah	Non-indigenous	397
Tungamah	Torres Strait Islander	0
Turoar	Aboriginal	0
Turoar	Both Aboriginal & Torres Strait Islander	0
Turoar	Non-indigenous	0
Turoar	Torres Strait Islander	0
Turriff	Aboriginal	0
Turriff	Both Aboriginal & Torres Strait Islander	0
Turriff	Non-indigenous	29
Turriff	Torres Strait Islander	0
Turriff East	Aboriginal	0
Turriff East	Both Aboriginal & Torres Strait Islander	0
Turriff East	Non-indigenous	3
Turriff East	Torres Strait Islander	0
Turtons Creek	Aboriginal	0
Turtons Creek	Both Aboriginal & Torres Strait Islander	0
Turtons Creek	Non-indigenous	30
Turtons Creek	Torres Strait Islander	0
Tutye	Aboriginal	0
Tutye	Both Aboriginal & Torres Strait Islander	0
Tutye	Non-indigenous	20
Tutye	Torres Strait Islander	0
Tyaak	Aboriginal	4
Tyaak	Both Aboriginal & Torres Strait Islander	0
Tyaak	Non-indigenous	69
Tyaak	Torres Strait Islander	0
Tyabb	Aboriginal	9
Tyabb	Both Aboriginal & Torres Strait Islander	0
Tyabb	Non-indigenous	3324
Tyabb	Torres Strait Islander	5
Tyenna (Vic.)	Aboriginal	0
Tyenna (Vic.)	Both Aboriginal & Torres Strait Islander	0
Tyenna (Vic.)	Non-indigenous	3
Tyenna (Vic.)	Torres Strait Islander	0
Tyers	Aboriginal	8
Tyers	Both Aboriginal & Torres Strait Islander	0
Tyers	Non-indigenous	816
Tyers	Torres Strait Islander	0
Tylden	Aboriginal	12
Tylden	Both Aboriginal & Torres Strait Islander	0
Tylden	Non-indigenous	523
Tylden	Torres Strait Islander	0
Tynong	Aboriginal	4
Tynong	Both Aboriginal & Torres Strait Islander	0
Tynong	Non-indigenous	452
Tynong	Torres Strait Islander	0
Tynong North	Aboriginal	3
Tynong North	Both Aboriginal & Torres Strait Islander	0
Tynong North	Non-indigenous	431
Tynong North	Torres Strait Islander	0
Tyntynder	Aboriginal	0
Tyntynder	Both Aboriginal & Torres Strait Islander	0
Tyntynder	Non-indigenous	151
Tyntynder	Torres Strait Islander	0
Tyntynder South	Aboriginal	13
Tyntynder South	Both Aboriginal & Torres Strait Islander	0
Tyntynder South	Non-indigenous	255
Tyntynder South	Torres Strait Islander	0
Tyrendarra	Aboriginal	6
Tyrendarra	Both Aboriginal & Torres Strait Islander	0
Tyrendarra	Non-indigenous	206
Tyrendarra	Torres Strait Islander	0
Tyrendarra East	Aboriginal	0
Tyrendarra East	Both Aboriginal & Torres Strait Islander	0
Tyrendarra East	Non-indigenous	27
Tyrendarra East	Torres Strait Islander	0
Tyrrell	Aboriginal	0
Tyrrell	Both Aboriginal & Torres Strait Islander	0
Tyrrell	Non-indigenous	13
Tyrrell	Torres Strait Islander	0
Tyrrell Downs	Aboriginal	0
Tyrrell Downs	Both Aboriginal & Torres Strait Islander	0
Tyrrell Downs	Non-indigenous	11
Tyrrell Downs	Torres Strait Islander	0
Ullina	Aboriginal	0
Ullina	Both Aboriginal & Torres Strait Islander	0
Ullina	Non-indigenous	34
Ullina	Torres Strait Islander	0
Ullswater	Aboriginal	0
Ullswater	Both Aboriginal & Torres Strait Islander	0
Ullswater	Non-indigenous	43
Ullswater	Torres Strait Islander	0
Ultima	Aboriginal	0
Ultima	Both Aboriginal & Torres Strait Islander	0
Ultima	Non-indigenous	174
Ultima	Torres Strait Islander	0
Ultima East	Aboriginal	0
Ultima East	Both Aboriginal & Torres Strait Islander	0
Ultima East	Non-indigenous	3
Ultima East	Torres Strait Islander	0
Ulupna	Aboriginal	0
Ulupna	Both Aboriginal & Torres Strait Islander	0
Ulupna	Non-indigenous	23
Ulupna	Torres Strait Islander	0
Undera	Aboriginal	0
Undera	Both Aboriginal & Torres Strait Islander	0
Undera	Non-indigenous	442
Undera	Torres Strait Islander	0
Underbool	Aboriginal	0
Underbool	Both Aboriginal & Torres Strait Islander	0
Underbool	Non-indigenous	215
Underbool	Torres Strait Islander	0
Upotipotpon	Aboriginal	0
Upotipotpon	Both Aboriginal & Torres Strait Islander	0
Upotipotpon	Non-indigenous	57
Upotipotpon	Torres Strait Islander	0
Upper Ferntree Gully	Aboriginal	12
Upper Ferntree Gully	Both Aboriginal & Torres Strait Islander	0
Upper Ferntree Gully	Non-indigenous	3404
Upper Ferntree Gully	Torres Strait Islander	0
Upper Gundowring	Aboriginal	0
Upper Gundowring	Both Aboriginal & Torres Strait Islander	0
Upper Gundowring	Non-indigenous	99
Upper Gundowring	Torres Strait Islander	0
Upper Lurg	Aboriginal	7
Upper Lurg	Both Aboriginal & Torres Strait Islander	0
Upper Lurg	Non-indigenous	114
Upper Lurg	Torres Strait Islander	0
Upper Plenty	Aboriginal	4
Upper Plenty	Both Aboriginal & Torres Strait Islander	0
Upper Plenty	Non-indigenous	331
Upper Plenty	Torres Strait Islander	0
Upper Ryans Creek	Aboriginal	0
Upper Ryans Creek	Both Aboriginal & Torres Strait Islander	0
Upper Ryans Creek	Non-indigenous	39
Upper Ryans Creek	Torres Strait Islander	0
Upton Hill	Aboriginal	0
Upton Hill	Both Aboriginal & Torres Strait Islander	0
Upton Hill	Non-indigenous	23
Upton Hill	Torres Strait Islander	0
Upwey	Aboriginal	17
Upwey	Both Aboriginal & Torres Strait Islander	0
Upwey	Non-indigenous	6635
Upwey	Torres Strait Islander	0
Valencia Creek	Aboriginal	0
Valencia Creek	Both Aboriginal & Torres Strait Islander	0
Valencia Creek	Non-indigenous	152
Valencia Creek	Torres Strait Islander	0
Vasey	Aboriginal	0
Vasey	Both Aboriginal & Torres Strait Islander	0
Vasey	Non-indigenous	49
Vasey	Torres Strait Islander	0
Vaughan	Aboriginal	3
Vaughan	Both Aboriginal & Torres Strait Islander	0
Vaughan	Non-indigenous	61
Vaughan	Torres Strait Islander	0
Vectis	Aboriginal	0
Vectis	Both Aboriginal & Torres Strait Islander	0
Vectis	Non-indigenous	179
Vectis	Torres Strait Islander	0
Ventnor (Vic.)	Aboriginal	0
Ventnor (Vic.)	Both Aboriginal & Torres Strait Islander	0
Ventnor (Vic.)	Non-indigenous	855
Ventnor (Vic.)	Torres Strait Islander	0
Venus Bay (Vic.)	Aboriginal	5
Venus Bay (Vic.)	Both Aboriginal & Torres Strait Islander	0
Venus Bay (Vic.)	Non-indigenous	939
Venus Bay (Vic.)	Torres Strait Islander	0
Vermont	Aboriginal	21
Vermont	Both Aboriginal & Torres Strait Islander	0
Vermont	Non-indigenous	10421
Vermont	Torres Strait Islander	0
Vermont South	Aboriginal	9
Vermont South	Both Aboriginal & Torres Strait Islander	0
Vermont South	Non-indigenous	11669
Vermont South	Torres Strait Islander	0
Vervale	Aboriginal	3
Vervale	Both Aboriginal & Torres Strait Islander	0
Vervale	Non-indigenous	36
Vervale	Torres Strait Islander	0
Vesper	Aboriginal	0
Vesper	Both Aboriginal & Torres Strait Islander	0
Vesper	Non-indigenous	42
Vesper	Torres Strait Islander	0
Victoria Point (Vic.)	Aboriginal	0
Victoria Point (Vic.)	Both Aboriginal & Torres Strait Islander	0
Victoria Point (Vic.)	Non-indigenous	17
Victoria Point (Vic.)	Torres Strait Islander	0
Victoria Valley (Vic.)	Aboriginal	0
Victoria Valley (Vic.)	Both Aboriginal & Torres Strait Islander	0
Victoria Valley (Vic.)	Non-indigenous	79
Victoria Valley (Vic.)	Torres Strait Islander	0
Viewbank	Aboriginal	34
Viewbank	Both Aboriginal & Torres Strait Islander	0
Viewbank	Non-indigenous	6889
Viewbank	Torres Strait Islander	0
Vinifera	Aboriginal	0
Vinifera	Both Aboriginal & Torres Strait Islander	0
Vinifera	Non-indigenous	159
Vinifera	Torres Strait Islander	0
Violet Town	Aboriginal	6
Violet Town	Both Aboriginal & Torres Strait Islander	5
Violet Town	Non-indigenous	863
Violet Town	Torres Strait Islander	0
Vite Vite	Aboriginal	4
Vite Vite	Both Aboriginal & Torres Strait Islander	0
Vite Vite	Non-indigenous	35
Vite Vite	Torres Strait Islander	0
Vite Vite North	Aboriginal	0
Vite Vite North	Both Aboriginal & Torres Strait Islander	0
Vite Vite North	Non-indigenous	28
Vite Vite North	Torres Strait Islander	0
W Tree	Aboriginal	0
W Tree	Both Aboriginal & Torres Strait Islander	0
W Tree	Non-indigenous	48
W Tree	Torres Strait Islander	0
Waaia	Aboriginal	12
Waaia	Both Aboriginal & Torres Strait Islander	0
Waaia	Non-indigenous	378
Waaia	Torres Strait Islander	0
Waanyarra	Aboriginal	0
Waanyarra	Both Aboriginal & Torres Strait Islander	0
Waanyarra	Non-indigenous	22
Waanyarra	Torres Strait Islander	0
Waarre	Aboriginal	0
Waarre	Both Aboriginal & Torres Strait Islander	0
Waarre	Non-indigenous	15
Waarre	Torres Strait Islander	0
Wabonga	Aboriginal	0
Wabonga	Both Aboriginal & Torres Strait Islander	0
Wabonga	Non-indigenous	0
Wabonga	Torres Strait Islander	0
Waggarandall	Aboriginal	0
Waggarandall	Both Aboriginal & Torres Strait Islander	0
Waggarandall	Non-indigenous	40
Waggarandall	Torres Strait Islander	0
Wahgunyah	Aboriginal	11
Wahgunyah	Both Aboriginal & Torres Strait Islander	0
Wahgunyah	Non-indigenous	1087
Wahgunyah	Torres Strait Islander	0
Wahring	Aboriginal	0
Wahring	Both Aboriginal & Torres Strait Islander	0
Wahring	Non-indigenous	85
Wahring	Torres Strait Islander	0
Wail	Aboriginal	0
Wail	Both Aboriginal & Torres Strait Islander	0
Wail	Non-indigenous	42
Wail	Torres Strait Islander	0
Wairewa	Aboriginal	0
Wairewa	Both Aboriginal & Torres Strait Islander	0
Wairewa	Non-indigenous	87
Wairewa	Torres Strait Islander	0
Waitchie	Aboriginal	0
Waitchie	Both Aboriginal & Torres Strait Islander	0
Waitchie	Non-indigenous	48
Waitchie	Torres Strait Islander	0
Wal Wal	Aboriginal	0
Wal Wal	Both Aboriginal & Torres Strait Islander	0
Wal Wal	Non-indigenous	27
Wal Wal	Torres Strait Islander	0
Waldara	Aboriginal	0
Waldara	Both Aboriginal & Torres Strait Islander	0
Waldara	Non-indigenous	618
Waldara	Torres Strait Islander	0
Walhalla	Aboriginal	0
Walhalla	Both Aboriginal & Torres Strait Islander	0
Walhalla	Non-indigenous	20
Walhalla	Torres Strait Islander	0
Walhalla East	Aboriginal	0
Walhalla East	Both Aboriginal & Torres Strait Islander	0
Walhalla East	Non-indigenous	0
Walhalla East	Torres Strait Islander	0
Walkerville (Vic.)	Aboriginal	0
Walkerville (Vic.)	Both Aboriginal & Torres Strait Islander	0
Walkerville (Vic.)	Non-indigenous	84
Walkerville (Vic.)	Torres Strait Islander	0
Walkerville North	Aboriginal	0
Walkerville North	Both Aboriginal & Torres Strait Islander	0
Walkerville North	Non-indigenous	5
Walkerville North	Torres Strait Islander	0
Walkerville South	Aboriginal	0
Walkerville South	Both Aboriginal & Torres Strait Islander	0
Walkerville South	Non-indigenous	3
Walkerville South	Torres Strait Islander	0
Wallace	Aboriginal	0
Wallace	Both Aboriginal & Torres Strait Islander	0
Wallace	Non-indigenous	187
Wallace	Torres Strait Islander	0
Wallacedale	Aboriginal	0
Wallacedale	Both Aboriginal & Torres Strait Islander	0
Wallacedale	Non-indigenous	113
Wallacedale	Torres Strait Islander	0
Wallagaraugh	Aboriginal	0
Wallagaraugh	Both Aboriginal & Torres Strait Islander	0
Wallagaraugh	Non-indigenous	3
Wallagaraugh	Torres Strait Islander	0
Wallaloo	Aboriginal	0
Wallaloo	Both Aboriginal & Torres Strait Islander	0
Wallaloo	Non-indigenous	16
Wallaloo	Torres Strait Islander	0
Wallaloo East	Aboriginal	0
Wallaloo East	Both Aboriginal & Torres Strait Islander	0
Wallaloo East	Non-indigenous	9
Wallaloo East	Torres Strait Islander	0
Wallan	Aboriginal	152
Wallan	Both Aboriginal & Torres Strait Islander	5
Wallan	Non-indigenous	10908
Wallan	Torres Strait Islander	9
Wallinduc	Aboriginal	0
Wallinduc	Both Aboriginal & Torres Strait Islander	0
Wallinduc	Non-indigenous	37
Wallinduc	Torres Strait Islander	0
Wallington	Aboriginal	13
Wallington	Both Aboriginal & Torres Strait Islander	0
Wallington	Non-indigenous	1351
Wallington	Torres Strait Islander	0
Wallup	Aboriginal	0
Wallup	Both Aboriginal & Torres Strait Islander	0
Wallup	Non-indigenous	31
Wallup	Torres Strait Islander	0
Walmer (Vic.)	Aboriginal	3
Walmer (Vic.)	Both Aboriginal & Torres Strait Islander	0
Walmer (Vic.)	Non-indigenous	220
Walmer (Vic.)	Torres Strait Islander	0
Walpa	Aboriginal	3
Walpa	Both Aboriginal & Torres Strait Islander	0
Walpa	Non-indigenous	151
Walpa	Torres Strait Islander	0
Walpeup	Aboriginal	0
Walpeup	Both Aboriginal & Torres Strait Islander	0
Walpeup	Non-indigenous	158
Walpeup	Torres Strait Islander	0
Walwa	Aboriginal	7
Walwa	Both Aboriginal & Torres Strait Islander	0
Walwa	Non-indigenous	170
Walwa	Torres Strait Islander	0
Wandana Heights	Aboriginal	5
Wandana Heights	Both Aboriginal & Torres Strait Islander	0
Wandana Heights	Non-indigenous	2032
Wandana Heights	Torres Strait Islander	0
Wandella (Vic.)	Aboriginal	0
Wandella (Vic.)	Both Aboriginal & Torres Strait Islander	0
Wandella (Vic.)	Non-indigenous	69
Wandella (Vic.)	Torres Strait Islander	0
Wandiligong	Aboriginal	0
Wandiligong	Both Aboriginal & Torres Strait Islander	0
Wandiligong	Non-indigenous	453
Wandiligong	Torres Strait Islander	0
Wandin East	Aboriginal	3
Wandin East	Both Aboriginal & Torres Strait Islander	0
Wandin East	Non-indigenous	428
Wandin East	Torres Strait Islander	0
Wandin North	Aboriginal	13
Wandin North	Both Aboriginal & Torres Strait Islander	0
Wandin North	Non-indigenous	3038
Wandin North	Torres Strait Islander	0
Wando Bridge	Aboriginal	0
Wando Bridge	Both Aboriginal & Torres Strait Islander	0
Wando Bridge	Non-indigenous	48
Wando Bridge	Torres Strait Islander	0
Wando Vale	Aboriginal	0
Wando Vale	Both Aboriginal & Torres Strait Islander	0
Wando Vale	Non-indigenous	104
Wando Vale	Torres Strait Islander	0
Wandong	Aboriginal	13
Wandong	Both Aboriginal & Torres Strait Islander	0
Wandong	Non-indigenous	1327
Wandong	Torres Strait Islander	0
Wandown	Aboriginal	0
Wandown	Both Aboriginal & Torres Strait Islander	0
Wandown	Non-indigenous	0
Wandown	Torres Strait Islander	0
Wangandary	Aboriginal	0
Wangandary	Both Aboriginal & Torres Strait Islander	0
Wangandary	Non-indigenous	227
Wangandary	Torres Strait Islander	0
Wangarabell	Aboriginal	0
Wangarabell	Both Aboriginal & Torres Strait Islander	0
Wangarabell	Non-indigenous	9
Wangarabell	Torres Strait Islander	0
Wangaratta (Vic.)	Aboriginal	276
Wangaratta (Vic.)	Both Aboriginal & Torres Strait Islander	5
Wangaratta (Vic.)	Non-indigenous	17804
Wangaratta (Vic.)	Torres Strait Islander	17
Wangaratta South	Aboriginal	5
